rxn	name	ec	status	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	cofactors	n_participants	max_carbon	elements	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	is_transport	total_rings	n_groups_changed	dg_scale	absdiff_gc_eq	absdiff_gc_dgp	absdiff_eq_dgp
rxn16525	ent-copalyl-diphosphate diphosphate-lyase [ent-pimara-9(11),15-diene-forming]	4.2.3.31	OK	(1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) ent-Pimara-9(11),15-diene[0]	-40.990	-106.930	-23.210	83.720	h;ppi	4	20	C;H;O;P	R09681	R09681	1	1	0	5	0	106.930	65.940	17.780	83.720
rxn24024	9beta-pimara-7,15-diene synthase	4.2.3.35	OK	(1) syn-Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) 9beta-Pimara-7,15-diene[0]	-40.990	-106.930	-24.010	82.920	h;ppi	4	20	C;H;O;P	R09117	R09117	1	8	0	5	0	106.930	65.940	16.980	82.920
rxn15976	Copalyl diphosphate-lyase (isopimara-7,15-diene-forming)	4.2.3.44	OK	(1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Isopimara-7,15-diene[0]	-40.990	-106.930	-24.700	82.230	h;ppi	4	20	C;H;O;P	R09111	R09111	1	29	0	5	0	106.930	65.940	16.290	82.230
rxn04173	Copalyl-diphosphate diphosphate-lyase (cyclizing)		OK	(1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Pimaradiene[0]	-40.990	-106.930	-25.140	81.790	h;ppi	4	20	C;H;O;P	R06299	R06299	1	2	0	5	0	106.930	65.940	15.850	81.790
rxn03829	R05540		CI:2	(2) CO2[0] + (2) Indanone[0] <= (1) O2[0] + (2) H+[0] + (2) 2-Formyl-1-indanone[0]	111.900	177.670	130.920	65.770	co2;h;o2	5	10	C;H;O	R05540	R05540	1	1	0	4	3	177.670	65.770	19.020	46.750
rxn00357	UDP-galactose:UDP-N-acetyl-D-glucosamine galactose phosphotransferase	2.7.8.18	OK	(1) UDP-N-acetylglucosamine[0] + (1) UDP-galactose[0] <=> (1) H+[0] + (1) UMP[0] + (1) UDP-N-acetyl-6-(D-galactose-1-phospho)-D-glucosamine[0]	-14.030	51.660	-0.740	65.690	h	5	23	C;H;N;O;P	R00504	R00504	1	1	0	12	2	51.660	65.690	13.290	52.400
rxn01594	ATP:streptomycin 3''-adenylyltransferase	2.7.7.47	OK	(1) ATP[0] + (1) Streptomycin[0] => (1) PPi[0] + (1) H+[0] + (1) 3''-Adenylylstreptomycin[0]	-12.960	52.460	1.040	65.420	atp;h;ppi	5	31	C;H;N;O;P	R02226	R02226	1	1	0	12	2	52.460	65.420	14.000	51.420
rxn01865	CDPethanolamine:L-serine ethanolaminephosphotransferase	2.7.8.4	OK	(1) L-Serine[0] + (1) CDPethanolamine[0] => (1) CMP[0] + (1) H+[0] + (1) Serine phosphoethanolamine[0]	-14.030	51.390	-2.190	65.420	h	5	11	C;H;N;O;P	R02563	R02563	1	1	0	4	2	51.390	65.420	11.840	53.580
rxn02982	4-carboxy-2-hydroxymuconate semialdehyde hemiacetal:NADP+ 2-oxidoreductase	1.1.1.312;1.2.1.45	OK	(1) NADP[0] + (1) 2-Hydroxy-2-hydropyrone-4,6-dicarboxylate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-Pyrone-4,6-dicarboxylate[0]	-3.550	61.680	30.050	65.230	h;nadp;nadph	5	21	C;H;N;O;P	R04279	R04279	1	1	0	12	4	61.680	65.230	33.600	31.630
rxn02981	2-hydroxy-2-hydropyrone-4,6-dicarboxylate:NAD+ 6-oxidoreductase	1.1.1.312;1.2.1.45	OK	(1) NAD[0] + (1) 2-Hydroxy-2-hydropyrone-4,6-dicarboxylate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Pyrone-4,6-dicarboxylate[0]	-3.550	61.680	30.630	65.230	h;nad;nadh	5	21	C;H;N;O;P	R04278	R04278	1	1	0	12	4	61.680	65.230	34.180	31.050
rxn01414	CDP-choline:sphingosine cholinephosphotransferase	2.7.8.10	OK	(1) CDPcholine[0] + (1) Sphingoid[0] => (1) CMP[0] + (1) H+[0] + (1) Sphingosyl-phosphocholine[0]	-14.030	51.010	-2.190	65.040	h	5	23	C;H;N;O;P	R01929	R01929	1	1	0	4	2	51.010	65.040	11.840	53.200
rxn00651	L-cysteine hydrogen-sulfide-lyase (adding sulfite; L-cysteate-forming)	4.4.1.10	CI:-1	(1) Sulfite[0] + (1) L-Cysteine[0] => (1) H2S[0] + (1) L-Cysteate[0]	-3.520	-68.260	49.290	117.550		4	3	C;H;N;O;S	R00901	R00901	1	1	0	0	1	68.260	64.740	52.810	117.550
rxn16134	R09274		OK	(1) 4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate[0] => (1) Methanol[0] + (1) 2-Pyrone-4,6-dicarboxylate[0]	-9.130	55.510	57.910	67.040		3	8	C;H;O	R09274	R09274	1	1	0	1	6	57.910	64.640	67.040	2.400
rxn02798	Estrone 3-sulfate sulfohydrolase	3.1.6.1;3.1.6.2	OK	(1) H2O[0] + (1) Estrone 3-sulfate[0] => (1) Sulfate[0] + (1) H+[0] + (1) Estrone[0]	-16.310	48.130	-11.880	64.440	h;h2o	5	18	C;H;O;S	R03980	R03980	1	2	0	8	3	48.130	64.440	4.430	60.010
rxn00925	aryl-sulfate sulfohydrolase	3.1.6.1	OK	(1) H2O[0] + (1) Arylsulfate[0] => (1) Sulfate[0] + (1) H+[0] + (1) Phenol[0]	-16.310	47.450	-11.880	63.760	h;h2o	5	6	C;H;O;S	R01243	R01243	1	1	0	2	3	47.450	63.760	4.430	59.330
rxn04624	3'-phosphoadenylyl-sulfate:quercetin-3,3'-bissulfate 7-sulfotransferase	2.8.2.28	CI:-1	(1) 3-phosphoadenylylsulfate[0] + (1) Quercetin 3,4'-bissulfate[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) Quercetin 3,4',7-trissulfate[0]	-4.500	-68.050	-8.970	63.550		4	15	C;H;N;O;P;S	R06809	R06809	1	1	0	12	0	68.050	63.550	4.470	59.080
rxn39847	4,4'-diapophytoene:FAD oxidoreductase	1.3.8.o	OK	(3) FAD[0] + (1) Dehydrosqualene[0] <= (3) FADH2[0] + (1) 4,4'-Diaponeurosporene[0]	-31.170	31.990	17.460	63.160	fad;fadh2	4	30	C;H;N;O;P	R07653	R07653	1	2	0	12	5	31.990	63.160	48.630	14.530
rxn12187	(2E,6E)-Farnesyl-diphosphate diphosphate-lyase (beta-selinene-forming)	4.2.3.66	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) beta-Selinene[0]	-26.910	-89.790	-19.150	70.640	h;ppi	4	15	C;H;O;P	R08546	R08546	1	1	0	2	1	89.790	62.880	7.760	70.640
rxn07307	(2R)-O-phospho-3-sulfolactate sulfo-lyase	4.4.1.19	OK	(1) (2R)-Phosphosulfolactate[0] <=> (1) Phosphoenolpyruvate[0] + (1) Sulfite[0]	11.920	74.770	-40.670	115.440		3	3	C;H;O;P;S	R07476	R07476	1	1	0	0	2	74.770	62.850	52.590	115.440
rxn03912	Lanosterol,NADPH:oxygen oxidoreductase (14-methyl cleaving)	1.14.13.70	OK	(3) NADPH[0] + (3) O2[0] + (2) H+[0] + (1) Lanosterol[0] => (4) H2O[0] + (3) NADP[0] + (1) Formate[0] + (1) 4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[0]	-294.470	-357.260	-313.730	62.790	h;h2o;nadp;nadph;o2	8	30	C;H;N;O;P	R05640	R05640	1	3	0	18	4	357.260	62.790	19.260	43.530
rxn26736	RXN3O-130.r	1.14.13.70	OK	(3) NADPH[0] + (3) O2[0] + (2) H+[0] + (1) Lanosterol[0] => (4) H2O[0] + (3) NADP[0] + (1) Formate[0] + (1) 4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[0]	-294.470	-357.260	-313.730	62.790	h;h2o;nadp;nadph;o2	8	30	C;H;N;O;P	R05640	R05640	1	3	0	18	4	357.260	62.790	19.260	43.530
rxn26737	RXN3O-130.w	1.14.13.70	OK	(3) NADPH[0] + (3) O2[0] + (2) H+[0] + (1) Lanosterol[0] => (4) H2O[0] + (3) NADP[0] + (1) Formate[0] + (1) 4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[0]	-294.470	-357.260	-313.730	62.790	h;h2o;nadp;nadph;o2	8	30	C;H;N;O;P	R05640	R05640	1	3	0	18	4	357.260	62.790	19.260	43.530
rxn30780	RXN-1223	3.13.1.1	OK	(1) UDP-glucose[0] + (1) Sulfite[0] <=> (1) H2O[0] + (1) UDP-6-sulfoquinovose[0]	-12.790	-75.530	41.700	117.230	h2o	4	15	C;H;N;O;P;S	R05775	R05775	1	15	0	6	2	75.530	62.740	54.490	117.230
rxn22637	UDPsulfoquinovose synthase	3.13.1.1	OK	(1) UDP-glucose[0] + (1) Sulfite[0] <=> (1) H2O[0] + (1) UDP-6-sulfoquinovose[0]	-12.790	-75.530	41.700	117.230	h2o	4	15	C;H;N;O;P;S	R05775	R05775	1	15	0	6	2	75.530	62.740	54.490	117.230
rxn04027	UDP-6-sulfo-6-deoxyglucose sulfohydrolase	3.13.1.1	OK	(1) UDP-glucose[0] + (1) Sulfite[0] <=> (1) H2O[0] + (1) UDP-6-sulfoquinovose[0]	-12.790	-75.530	41.700	117.230	h2o	4	15	C;H;N;O;P;S	R05775	R05775	1	15	0	6	2	75.530	62.740	54.490	117.230
rxn23791	2-pyrone-4,6-dicarboxylate hydrolase	3.1.1.57	OK	(1) H2O[0] + (1) 2-Pyrone-4,6-dicarboxylate[0] <=> (1) H+[0] + (1) 4-Oxalomesaconate[0]	5.290	-57.420	-40.300	62.710	h;h2o	4	7	C;H;O	R04277	R04277	1	6	0	1	4	57.420	62.710	45.590	17.120
rxn15695	3-sulfolactate bisulfite-lyase	4.4.1.24	OK	(1) (S)-3-Sulfolactate[0] <=> (1) Pyruvate[0] + (1) Sulfite[0]	2.810	65.380	-53.250	118.630		3	3	C;H;O;S	R07633	R07633	1	3	0	0	3	65.380	62.570	56.060	118.630
rxn15696	3-sulfolactate bisulfite-lyase	4.4.1.24	OK	(1) (2R)-3-Sulfolactate[0] <=> (1) Pyruvate[0] + (1) Sulfite[0]	2.810	65.380	-53.250	118.630		3	3	C;H;O;S	R07633	R07633	1	3	0	0	3	65.380	62.570	56.060	118.630
rxn07449	3-sulfolactate bisulfite-lyase	4.4.1.24	OK	(1) 3-Sulfolactate[0] <=> (1) Pyruvate[0] + (1) Sulfite[0]	2.810	65.380	-53.250	118.630		3	3	C;H;O;S	R07633	R07633	1	3	0	0	3	65.380	62.570	56.060	118.630
rxn04777	R06968		CI:-1	(1) H2O[0] + (1) H+[0] + (1) Melamine[0] => (1) NH3[0] + (1) Ammeline[0]	3.510	66.030	21.480	62.520	h;h2o;nh3	5	3	C;H;N;O	R06968	R06968	1	1	0	2	2	66.030	62.520	17.970	44.550
rxn04776	N-isopropylammelide isopropylaminohydrolase	3.5.99.4	OK	(1) H2O[0] + (1) H+[0] + (1) Ammelide[0] <=> (1) NH3[0] + (1) Cyanuric acid[0]	3.710	66.030	-2.290	68.320	h;h2o;nh3	5	3	C;H;N;O	R06967	R06967	1	1	0	2	3	66.030	62.320	6.000	68.320
rxn07450	L-cysteate bisulfite-lyase (deaminating)	4.4.1.25	OK	(1) H2O[0] + (1) L-Cysteate[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) Sulfite[0]	5.280	67.430	-49.990	117.420	h2o;nh3	5	3	C;H;N;O;S	R07634	R07634	1	1	0	0	2	67.430	62.150	55.270	117.420
rxn37929	2.4.1.237-RXN.e.maizeexp.CPD-12575_CPD-520_CPD-8006	2.4.1.237	CI:2	(1) UDP-glucose[0] + (1) Quercetin[0] <=> (1) UDP[0] + (1) H+[0] + (1) Quercetin 7-O-glucoside[0]	-19.930	42.020	-16.820	61.950	h	5	21	C;H;N;O;P	R06810	R06810	1	2	0	12	2	42.020	61.950	3.110	58.840
rxn16355	methanesulfonate,NADH:oxygen oxidoreductase	1.14.13.111	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) methanesulfonate[0] => (1) H2O[0] + (1) NAD[0] + (1) Formaldehyde[0] + (1) Sulfite[0]	-86.300	-24.610	-141.500	116.890	h;h2o;nad;nadh;o2	8	21	C;H;N;O;P;S	R09513	R09513	1	1	0	10	4	141.500	61.690	55.200	116.890
rxn03855	R05569		OK	(1) H2O[0] + (1) H+[0] + (1) Deisopropyldeethylatrazine[0] <=> (1) NH3[0] + (1) 2-Chloro-4-hydroxy-6-amino-1,3,5-triazine[0]	3.710	65.170	17.610	61.460	h;h2o;nh3	5	3	C;Cl;H;N;O	R05569	R05569	1	1	0	2	2	65.170	61.460	13.900	47.560
rxn03630	Taurine, 2-oxoglutarate:O2 oxidoreductase (sulfite-forming)	1.14.11.17	OK	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) Taurine[0] => (1) CO2[0] + (1) Succinate[0] + (1) Sulfite[0] + (1) Aminoacetaldehyde[0]	-104.660	-43.260	-158.980	115.720	co2;o2	7	5	C;H;N;O;S	R05320	R05320	1	1	0	0	3	158.980	61.400	54.320	115.720
rxn03846	N-Isopropylammelide isopropylaminohydrolase	3.5.4.42;3.5.99.4	OK	(1) H2O[0] + (1) H+[0] + (1) N-Isopropylammelide[0] <=> (1) Cyanuric acid[0] + (1) 2-Propanamine[0]	7.970	68.910	16.970	60.940	h;h2o	5	6	C;H;N;O	R05560	R05560	1	1	0	2	2	68.910	60.940	9.000	51.940
rxn01866	Cyclohexylsulfamate sulfohydrolase	3.10.1.2	OK	(1) H2O[0] + (1) Cylamic acid[0] => (1) Sulfate[0] + (1) Cyclohexanamine[0]	-14.280	46.160	-56.280	102.440	h2o	4	6	C;H;N;O;S	R02564	R02564	1	1	0	2	2	56.280	60.440	42.000	102.440
rxn01441	N-Sulfo-D-glucosamine sulfohydrolase	3.10.1.1	OK	(1) H2O[0] + (1) N-Sulfo-D-glucosamine[0] => (1) Sulfate[0] + (1) GLUM[0]	-14.280	46.160	-57.080	103.240	h2o	4	6	C;H;N;O;S	R01963	R01963	1	2	0	2	2	57.080	60.440	42.800	103.240
rxn15286	N-Sulfo-D-glucosamine sulfohydrolase	3.10.1.1	OK	(1) H2O[0] + (1) N-Sulfo-D-glucosamine[0] => (1) Sulfate[0] + (1) beta-D-Glucosamine[0]	-14.280	46.160	-57.080	103.240	h2o	4	6	C;H;N;O;S	R01963	R01963	1	2	0	2	2	57.080	60.440	42.800	103.240
rxn03858	2,4-Dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine ethylaminohydrolase	3.5.99.-	OK	(1) H2O[0] + (1) H+[0] + (1) 2,4-Dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine[0] <=> (1) Ethylamine[0] + (1) Cyanuric acid[0]	7.970	68.330	5.500	62.830	h;h2o	5	5	C;H;N;O	R05573	R05573	1	1	0	2	2	68.330	60.360	2.470	62.830
rxn04781	R06972	3.5.4.-	OK	(1) H2O[0] + (1) H+[0] + (1) N-Cyclopropylammelide[0] <=> (1) Cyanuric acid[0] + (1) Cyclopropylamine[0]	7.970	68.300	17.060	60.330	h;h2o	5	6	C;H;N;O	R06972	R06972	1	1	0	4	2	68.300	60.330	9.090	51.240
rxn24022	OsDTC1	4.2.3.28	OK	(1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) ent-Cassa-12,15-diene[0]	-53.720	-113.870	-16.760	97.110	h;ppi	4	20	C;H;O;P	R09119	R09119	1	2	0	5	0	113.870	60.150	36.960	97.110
rxn15984	ent-Copalyl-diphosphate diphosphate-lyase (ent-cassa-12,15-diene-forming)	4.2.3.28	OK	(1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) ent-Cassa-12,15-diene[0]	-53.720	-113.870	-16.760	97.110	h;ppi	4	20	C;H;O;P	R09119	R09119	1	2	0	5	0	113.870	60.150	36.960	97.110
rxn18989	ent-copalyl-diphosphate lyase (decyclizing)	5.5.1.13	OK	(1) Geranylgeranyl diphosphate[0] => (1) Copalyl diphosphate[0]	-22.740	-82.000	-4.970	77.030		2	20	C;H;O;P	R02068	R02068	1	12	0	2	1	82.000	59.260	17.770	77.030
rxn15607	(+)-Copalyl-diphosphate lyase (decyclizing)	5.5.1.12	OK	(1) Geranylgeranyl diphosphate[0] => (1) Copalyl diphosphate[0]	-22.740	-82.000	-4.030	77.970		2	20	C;H;O;P	R06298	R06298	1	2	0	2	1	82.000	59.260	18.710	77.970
rxn04185	9alpha-Copalyl-diphosphate lyase (decyclizing)	5.5.1.14	OK	(1) Geranylgeranyl diphosphate[0] => (1) syn-Copalyl diphosphate[0]	-22.740	-82.000	-4.290	77.710		2	20	C;H;O;P	R06312	R06312	1	1	0	2	1	82.000	59.260	18.450	77.710
rxn24021	(+)-copalyl-diphosphate lyase (decyclizing)	5.5.1.12	OK	(1) Geranylgeranyl diphosphate[0] => (1) Copalyl diphosphate[0]	-22.740	-82.000	-4.030	77.970		2	20	C;H;O;P	R06298	R06298	1	2	0	2	1	82.000	59.260	18.710	77.970
rxn01490	ent-Copalyl-diphosphate lyase	5.5.1.13	OK	(1) Geranylgeranyl diphosphate[0] => (1) Copalyl diphosphate[0]	-22.740	-82.000	-4.970	77.030		2	20	C;H;O;P	R02068	R02068	1	12	0	2	1	82.000	59.260	17.770	77.030
rxn16546	(S)-squalene-2,3-epoxide hydro-lyase (arabidiol forming)	4.2.1.124	OK	(1) Arabidiol[0] <= (1) H2O[0] + (1) Squalene 2,3-oxide[0]	70.870	129.860	1.900	127.960	h2o	3	30	C;H;O	R09700	R09700	1	1	0	4	4	129.860	58.990	68.970	127.960
rxn02556	R03580		CI:2	(1) Ferulate[0] <=> (1) H+[0] + (1) Scopoletin[0]	-4.450	54.450	49.590	58.900	h	3	10	C;H;O	R03580	R03580	1	1	0	3	3	54.450	58.900	54.040	4.860
rxn40280	S-adenosyl-L-methionine:anthranilate:L-phenylalanine ligase (cyclopeptine forming)	6.3.2.40	OK	(2) ATP[0] + (1) S-Adenosyl-L-methionine[0] + (1) L-Phenylalanine[0] + (1) Anthranilate[0] => (2) PPi[0] + (2) AMP[0] + (1) S-Adenosyl-homocysteine[0] + (4) H+[0] + (1) Cyclopeptine[0]	-71.820	-13.540	-26.790	58.280	amp;atp;h;ppi;sah;sam	9	17	C;H;N;O;P;S	R10495	R10495	1	1	0	17	5	71.820	58.280	45.030	13.250
rxn40414	L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)		OK	(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) L-Tyrosine[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) (E)-4-Hydroxyphenylacetaldehyde-oxime[0]	-189.980	-247.730	-181.050	66.680	co2;h;h2o;nadp;nadph;o2	8	21	C;H;N;O;P	R10671	R10671	1	1	0	12	6	247.730	57.750	8.930	66.680
rxn13966	L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)	1.14.13.41	OK	(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) L-Tyrosine[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) (Z)-4-Hydroxyphenylacetaldehyde-oxime[0]	-189.980	-247.730	-181.050	66.680	co2;h;h2o;nadp;nadph;o2	8	21	C;H;N;O;P	R08656	R08656	1	1	0	12	6	247.730	57.750	8.930	66.680
rxn16740	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (sesquithujene-forming)	4.2.3.101;4.2.3.102	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Sesquithujene[0]	-41.930	-99.600	-34.030	65.570	h;ppi	4	15	C;H;O;P	R09902	R09902	1	1	0	2	1	99.600	57.670	7.900	65.570
rxn16739	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (7-epi-sesquithujene-forming)	4.2.3.101;4.2.3.102	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) 7-epi-Sesquithujene[0]	-41.930	-99.600	-33.780	65.820	h;ppi	4	15	C;H;O;P	R09901	R09901	1	1	0	2	1	99.600	57.670	8.150	65.820
rxn00382	L-Serine-O-sulfate ammonia-lyase (pyruvate-forming)	4.3.1.10	OK	(1) H2O[0] + (1) L-Serine O-sulfate[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) Sulfate[0] + (1) H+[0]	-23.820	33.280	-37.030	70.310	h;h2o;nh3	6	3	C;H;N;O;S	R00532	R00532	1	1	0	0	3	37.030	57.100	13.210	70.310
rxn02301	N,6-O-Disulfo-D-glucosamine 6-sulfohydrolase	3.1.6.11	OK	(1) H2O[0] + (1) N2,6-Disulfo-D-glucosamine[0] => (1) Sulfate[0] + (1) H+[0] + (1) N-Sulfo-D-glucosamine[0]	-16.310	40.680	-28.750	69.430	h;h2o	5	6	C;H;N;O;S	R03216	R03216	1	1	0	2	3	40.680	56.990	12.440	69.430
rxn02512	4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine-6-sulfate 6-sulfohydrolase	3.1.6.10	OK	(1) H2O[0] + (1) 4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 6-sulfate[0] => (1) Sulfate[0] + (1) H+[0] + (1) 4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine[0]	-16.310	40.640	-28.780	69.420	h;h2o	5	14	C;H;N;O;S	R03518	R03518	1	1	0	4	3	40.640	56.950	12.470	69.420
rxn03720	R05420	3.1.1.-;3.1.1.92	OK	(1) H2O[0] + (1) 4-Sulfolactone[0] <=> (1) H+[0] + (1) Sulfite[0] + (1) Maleylacetate[0]	4.220	61.120	-50.350	111.470	h;h2o	5	6	C;H;O;S	R05420	R05420	1	1	0	1	5	61.120	56.900	54.570	111.470
rxn03736	R05436	1.14.12.-	CI:2	(2) NADPH[0] + (1) O2[0] + (1) 9-Fluorenone[0] => (2) NADP[0] + (1) 3,4-Dihydroxy-3,4-dihydro-9-fluorenone[0]	-80.360	-137.180	-85.370	56.820	nadp;nadph;o2	5	21	C;H;N;O;P	R05436	R05436	1	1	0	16	4	137.180	56.820	5.010	51.810
rxn03735	R05435	1.14.12.-	CI:2	(2) NADH[0] + (1) O2[0] + (1) 9-Fluorenone[0] => (2) NAD[0] + (1) 3,4-Dihydroxy-3,4-dihydro-9-fluorenone[0]	-80.360	-137.170	-86.540	56.810	nad;nadh;o2	5	21	C;H;N;O;P	R05435	R05435	1	1	0	16	4	137.170	56.810	6.180	50.630
rxn01170	D-Glucose 6-sulfate sulfohydrolase	3.1.6.3	OK	(1) H2O[0] + (1) D-Glucose 6-sulfate[0] => (1) Sulfate[0] + (1) H+[0] + (1) beta-D-Glucose[0]	-16.310	40.260	-29.060	69.320	h;h2o	5	6	C;H;O;S	R00534	R00534	1	3	0	2	3	40.260	56.570	12.750	69.320
rxn15050	D-Glucose 6-sulfate sulfohydrolase	3.1.6.3	OK	(1) H2O[0] + (1) D-Glucose 6-sulfate[0] => (1) Sulfate[0] + (1) H+[0] + (1) alpha-D-Glucose[0]	-16.310	40.260	-29.060	69.320	h;h2o	5	6	C;H;O;S	R00534	R00534	1	3	0	2	3	40.260	56.570	12.750	69.320
rxn03734	R05434	1.14.12.-	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Dibenzofuran[0] => (1) NAD[0] + (1) 2,2',3-Trihydroxybiphenyl[0]	-82.870	-139.330	-100.980	56.460	h;nad;nadh;o2	6	21	C;H;N;O;P	R05434	R05434	1	1	0	15	4	139.330	56.460	18.110	38.350
rxn16367	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (beta-eudesmol-forming)	4.2.3.68	OK	(1) H2O[0] + (1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) beta-Eudesmol[0]	-34.500	-90.770	-3.850	86.920	h;h2o;ppi	5	15	C;H;O;P	R09526	R09526	1	1	0	2	2	90.770	56.270	30.650	86.920
rxn00384	D-Glucose 6-sulfate sulfohydrolase	3.1.6.3	OK	(1) H2O[0] + (1) D-Glucose 6-sulfate[0] => (1) D-Glucose[0] + (1) Sulfate[0] + (1) H+[0]	-16.310	39.850	-29.060	68.910	h;h2o	5	6	C;H;O;S	R00534	R00534	1	3	0	2	3	39.850	56.160	12.750	68.910
rxn00846	Monomethyl-sulfate sulfohydrolase	3.1.6.16	OK	(1) H2O[0] + (1) Methyl sulfate[0] => (1) Sulfate[0] + (1) H+[0] + (1) Methanol[0]	-13.060	42.700	-9.960	55.760	h;h2o	5	1	C;H;O;S	R01145	R01145	1	2	0	0	3	42.700	55.760	3.100	52.660
rxn14257	(R)-2-O-sulfolactate 2-sulfohydrolase	3.1.6.17	OK	(1) H2O[0] + (1) (R)-2-O-Sulfolactate[0] => (1) Sulfate[0] + (1) H+[0] + (1) D-Lactate[0]	-16.310	39.440	-30.920	70.360	h;h2o	5	3	C;H;O;S	R01448	R01448	1	1	0	0	3	39.440	55.750	14.610	70.360
rxn02249	3'-Phosphoadenylylsulfate:Renilla luciferin sulfotransferase	2.8.2.10	OK	(1) 3-phosphoadenylylsulfate[0] + (1) Renilla luciferin[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Luciferyl sulfate[0]	-11.800	-67.420	3.770	71.190	h	5	26	C;H;N;O;P;S	R03138	R03138	1	1	0	16	0	67.420	55.620	15.570	71.190
rxn35441	GMP synthase, mitochondria	6.3.4.1;6.3.5.2	OK	(1) ATP[0] + (1) NH3[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (3) H+[0] + (1) GMP[0]	-18.420	-73.960	-7.660	66.300	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R01230	R01230	1	4	0	12	3	73.960	55.540	10.760	66.300
rxn00916	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	6.3.4.1;6.3.5.2	OK	(1) ATP[0] + (1) NH3[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (3) H+[0] + (1) GMP[0]	-18.420	-73.960	-7.660	66.300	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R01230	R01230	1	4	0	12	3	73.960	55.540	10.760	66.300
rxn27919	GMP synthetase	6.3.4.1;6.3.5.2	OK	(1) ATP[0] + (1) NH3[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (3) H+[0] + (1) GMP[0]	-18.420	-73.960	-7.660	66.300	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R01230	R01230	1	4	0	12	3	73.960	55.540	10.760	66.300
rxn30076	GMP synthase	6.3.4.1;6.3.5.2	OK	(1) ATP[0] + (1) NH3[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (3) H+[0] + (1) GMP[0]	-18.420	-73.960	-7.660	66.300	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R01230	R01230	1	4	0	12	3	73.960	55.540	10.760	66.300
rxn03326	L-2-aminohexanedioate:L-cysteine:L-valine ligase (AMP-forming, valine-inverting)	6.3.2.26	OK	(1) H2O[0] + (3) ATP[0] + (1) L-Cysteine[0] + (1) L-Valine[0] + (1) L-2-Aminoadipate[0] => (3) PPi[0] + (3) AMP[0] + (6) H+[0] + (1) ACV[0]	-80.980	-25.910	-33.980	55.070	amp;atp;h;h2o;ppi	9	14	C;H;N;O;P;S	R04870	R04870	1	6	0	6	4	80.980	55.070	47.000	8.070
